day,financial_status,order_name,customer_id,customer_type,variant_sku,product_price,shipping_region,shipping_postal_code,customer_cohort_week,customer_cohort_month,units_per_transaction
3/21/2024,paid,#887545,7.07E+12,Returning,,0,Georgia,30022,2023-W50,2023-12,0
3/21/2024,paid,#886775,6.54E+12,Returning,,0,Georgia,30062,2023-W12,2023-03,0
3/21/2024,paid,#887156,7.10E+12,Returning,,0,California,92130,2023-W51,2023-12,0
3/21/2024,paid,#887103,6.11E+12,Returning,SQ9178530,0,Georgia,31052,2022-W32,2022-08,1
3/21/2024,paid,#887402,7.25E+12,Returning,,0,Alabama,36330,2024-W08,2024-02,0
3/21/2024,paid,#887269,7.19E+12,Returning,,0,Pennsylvania,15071,2024-W04,2024-01,0
3/21/2024,paid,#887211,7.19E+12,Returning,SQ9178530,0,Pennsylvania,16801,2024-W04,2024-01,1
3/21/2024,paid,#886803,7.10E+12,Returning,,0,Arizona,85258,2023-W52,2023-12,0
3/21/2024,paid,#887603,6.27E+12,Returning,,0,Texas,77027,2022-W41,2022-10,0
3/21/2024,paid,#886967,7.10E+12,Returning,,0,New Jersey,7079,2023-W51,2023-12,0
3/21/2024,paid,#887171,2.79E+12,Returning,,0,Rhode Island,2878,2019-W50,2019-12,0
3/21/2024,paid,#887020,6.73E+12,Returning,SQ9178530,0,Indiana,46260-3513,2023-W25,2023-06,1
3/21/2024,paid,#887442,6.40E+12,Returning,,0,Massachusetts,1201,2022-W51,2022-12,0
3/21/2024,paid,#887043,6.73E+12,Returning,SQ1726938,0,Washington,98033,2023-W26,2023-06,1
3/21/2024,paid,#887274,2.79E+12,Returning,SQ8862610,0,Tennessee,37221,2019-W50,2019-12,1
3/21/2024,paid,#887427,6.72E+12,Returning,SQ9178530,0,Florida,32792,2023-W24,2023-06,1
3/21/2024,paid,#887227,7.06E+12,Returning,,0,California,91344,2023-W49,2023-12,0
3/21/2024,paid,#887202,7.09E+12,Returning,,0,California,93308,2023-W51,2023-12,0
3/21/2024,paid,#887185,7.05E+12,Returning,SQ9178530,0,Illinois,60098,2023-W49,2023-12,1
3/21/2024,paid,#887196,5.43E+12,Returning,,0,Connecticut,6457,2021-W48,2021-12,0
3/21/2024,paid,#887227,7.06E+12,Returning,SQ9178530,0,California,91344,2023-W49,2023-12,1
3/21/2024,paid,#886744,5.60E+12,Returning,SQ1726938,49.99,South Dakota,57301,2022-W11,2022-03,1
3/21/2024,paid,#887380,5.52E+12,Returning,,0,California,93501,2022-W03,2022-01,0
3/21/2024,paid,#887477,5.46E+12,Returning,,0,Arizona,85283,2021-W51,2021-12,0
3/21/2024,paid,#886955,3.55E+12,Returning,,0,Nevada,89134,2020-W51,2020-12,0
3/21/2024,paid,#887120,6.40E+12,Returning,BB-PET-SAFE,0,New York,10023,2022-W51,2022-12,1
3/21/2024,paid,#887373,7.10E+12,Returning,SQ9178530,0,Pennsylvania,17406-6602,2023-W51,2023-12,1
3/21/2024,paid,#887320,3.03E+12,Returning,,0,New York,12309,2020-W18,2020-04,0
3/21/2024,paid,#887097,7.10E+12,Returning,,0,Connecticut,6606,2023-W51,2023-12,0
3/21/2024,paid,#887535,7.07E+12,Returning,,0,Massachusetts,2339,2023-W50,2023-12,0
3/21/2024,paid,#886948,7.10E+12,Returning,SQBRM24,0,Pennsylvania,18036,2023-W51,2023-12,1
3/21/2024,paid,#887486,7.28E+12,Returning,SQ8862610,0,Ohio,44906,2024-W08,2024-02,1
3/21/2024,paid,#887485,3.40E+12,Returning,,0,North Dakota,58504,2020-W40,2020-09,0
3/21/2024,paid,#887431,7.10E+12,Returning,,0,Pennsylvania,18301,2023-W51,2023-12,0
3/21/2024,paid,#886985,7.10E+12,Returning,SQ9178530,0,Virginia,23602,2023-W51,2023-12,1
3/21/2024,paid,#887444,5.70E+12,Returning,SQ9178530,0,Virginia,22655,2022-W19,2022-05,1
3/21/2024,paid,#887166,7.10E+12,Returning,,0,Massachusetts,2420,2023-W51,2023-12,0
3/21/2024,paid,#887459,7.10E+12,Returning,,0,Oregon,97720,2023-W51,2023-12,0
3/21/2024,paid,#886894,7.02E+12,Returning,BB-PET-SAFE,209.97,Missouri,63303,2023-W47,2023-11,1
3/21/2024,paid,#887218,6.97E+12,Returning,,0,New Jersey,7827,2023-W44,2023-10,0
3/21/2024,paid,#887263,7.00E+12,Returning,SQ9178530,0,Texas,78723,2023-W46,2023-11,1
3/21/2024,paid,#887569,7.34E+12,First-time,BloomsyMX1:2024-04-01T00:00:00.000Z,0,New Jersey,07028-1437,2024-W12,2024-03,1
3/21/2024,paid,#887094,5.44E+12,Returning,,0,Illinois,61065,2021-W49,2021-12,0
3/21/2024,paid,#886824,5.17E+12,Returning,SQ9178530,44.99,New York,10036,2021-W23,2021-06,1
3/21/2024,paid,#887100,5.50E+12,Returning,,0,California,90010,2022-W03,2022-01,0
3/21/2024,paid,#887531,3.55E+12,Returning,,0,Connecticut,6611,2020-W52,2020-12,0
3/21/2024,paid,#887250,7.09E+12,Returning,SQ1726938,0,Massachusetts,2132,2023-W51,2023-12,1
3/21/2024,paid,#887213,7.09E+12,Returning,,0,Rhode Island,2840,2023-W51,2023-12,0
3/21/2024,paid,#887556,7.10E+12,Returning,,0,North Carolina,27529-8260,2023-W51,2023-12,0
3/21/2024,paid,#886984,3.54E+12,Returning,,0,California,95476,2020-W51,2020-12,0
3/21/2024,paid,#886854,7.10E+12,Returning,,0,Utah,84117,2023-W51,2023-12,0
3/21/2024,paid,#887271,7.09E+12,Returning,,0,Ohio,43209,2023-W51,2023-12,0
3/21/2024,paid,#887359,7.01E+12,Returning,,0,New Jersey,8105,2023-W47,2023-11,0
3/21/2024,paid,#887530,6.89E+12,Returning,SQ9178530,0,Virginia,22192,2023-W40,2023-10,1
3/21/2024,paid,#886994,7.03E+12,Returning,SQ9178530,0,Massachusetts,1473,2023-W47,2023-11,1
3/21/2024,paid,#887074,6.78E+12,Returning,SQ1726938,0,Texas,76201,2023-W30,2023-07,1
3/21/2024,paid,#887278,6.36E+12,Returning,,0,Florida,33304,2022-W48,2022-11,0
3/21/2024,paid,#886762,1.18E+12,Returning,SQ1726938,49.99,North Carolina,28409,2017-W28,2017-07,1
3/21/2024,paid,#887260,5.45E+12,Returning,,0,Florida,33993,2021-W50,2021-12,0
3/21/2024,paid,#886774,7.03E+12,Returning,,0,Texas,76087,2023-W48,2023-11,0
3/21/2024,paid,#887316,3.55E+12,Returning,SQ9178530,0,California,94401,2020-W51,2020-12,1
3/21/2024,paid,#887392,7.08E+12,Returning,BB-Tropical,0,California,94551,2023-W51,2023-12,1
3/21/2024,paid,#887618,7.34E+12,First-time,BloomsyMX1:2024-04-01T00:00:00.000Z,0,Wisconsin,53511-3914,2024-W12,2024-03,1
3/21/2024,paid,#886839,5.61E+12,Returning,,0,Massachusetts,1886,2022-W11,2022-03,0
3/21/2024,paid,#887098,5.46E+12,Returning,SQ9178530,0,Ohio,43081,2021-W51,2021-12,1
3/21/2024,paid,#887490,2.89E+12,Returning,SQ9178530,0,Michigan,48353,2022-W28,2022-07,1
3/21/2024,paid,#887385,5.67E+12,Returning,SQ9178530,0,Minnesota,56055,2022-W18,2022-05,1
3/21/2024,paid,#886812,5.59E+12,Returning,,0,Arizona,85383,2022-W09,2022-03,0
3/21/2024,paid,#887516,7.10E+12,Returning,,0,Indiana,47060,2023-W51,2023-12,0
3/21/2024,paid,#886804,7.28E+12,Returning,,0,Michigan,48044-1164,2024-W09,2024-02,0
3/21/2024,paid,#886933,7.34E+12,First-time,SQ9178530,329.94,Tennessee,38401,2024-W12,2024-03,1
3/21/2024,paid,#887433,7.07E+12,Returning,SQ9178530,0,California,93722,2023-W50,2023-12,1
3/21/2024,paid,#887296,7.01E+12,Returning,SQ1726938,0,Florida,33186,2023-W47,2023-11,1
3/21/2024,paid,#887281,7.20E+12,Returning,SQ9178530,0,Ohio,44116,2024-W04,2024-01,1
3/21/2024,paid,#887121,7.10E+12,Returning,SQ9178530,0,California,90064,2023-W51,2023-12,1
3/21/2024,paid,#887254,7.10E+12,Returning,,0,North Carolina,28451,2023-W51,2023-12,0
3/21/2024,paid,#887058,6.39E+12,Returning,,0,Texas,76309,2022-W50,2022-12,0
3/21/2024,paid,#887330,7.09E+12,Returning,,0,Pennsylvania,19426,2023-W51,2023-12,0
3/21/2024,paid,#887517,6.45E+12,Returning,SQ1726938,0,New Jersey,7701,2023-W04,2023-01,1
3/21/2024,paid,#887133,7.10E+12,Returning,,0,New Jersey,7940,2023-W51,2023-12,0
3/21/2024,paid,#887452,7.10E+12,Returning,SQ9178530,0,Missouri,64151,2023-W51,2023-12,1
3/21/2024,paid,#886991,7.10E+12,Returning,SQ9178530,0,Wisconsin,53901-9252,2023-W51,2023-12,1
3/21/2024,paid,#887311,7.09E+12,Returning,SQ9178530,0,Tennessee,37934,2023-W51,2023-12,1
3/21/2024,paid,#887440,7.27E+12,Returning,SQ1726938,0,Mississippi,39157,2024-W08,2024-02,1
3/21/2024,paid,#886879,3.51E+12,Returning,SQ1726938,49.99,New York,11355,2020-W49,2020-11,1
3/21/2024,paid,#887521,3.55E+12,Returning,SQ9178530,0,Tennessee,38119,2020-W52,2020-12,1
3/21/2024,paid,#887024,7.10E+12,Returning,,0,California,92243,2023-W52,2023-12,0
3/21/2024,paid,#887231,7.09E+12,Returning,SQ9178530,0,Virginia,22026,2023-W51,2023-12,1
3/21/2024,paid,#887416,7.26E+12,Returning,SQ9178530,0,New Jersey,8003,2024-W08,2024-02,1
3/21/2024,paid,#886761,7.09E+12,Returning,SQ9178530,179.97,North Carolina,27608,2023-W50,2023-12,1
3/21/2024,paid,#887339,7.10E+12,Returning,SQ9178530,0,Oregon,97225,2023-W51,2023-12,1
3/21/2024,paid,#887136,7.09E+12,Returning,BBNYBGLA,0,Illinois,60611,2023-W50,2023-12,1
3/21/2024,paid,#887050,5.43E+12,Returning,SQ8862610,0,Virginia,23226,2021-W48,2021-12,1
3/21/2024,paid,#886807,7.10E+12,Returning,,0,New York,14043,2023-W51,2023-12,0
3/21/2024,paid,#887290,7.20E+12,Returning,SQ9178530,0,New York,10025,2024-W04,2024-01,1
3/21/2024,paid,#887542,7.07E+12,Returning,,0,North Carolina,28270,2023-W51,2023-12,0
3/21/2024,paid,#887126,5.45E+12,Returning,,0,Pennsylvania,15143,2021-W50,2021-12,0
3/21/2024,paid,#886766,7.03E+12,Returning,,0,Colorado,81428,2023-W48,2023-11,0
3/21/2024,paid,#887187,7.18E+12,Returning,,0,Massachusetts,2184,2024-W04,2024-01,0
3/21/2024,paid,#887570,7.34E+12,First-time,BB-RainbowFields,0,California,92027-1265,2024-W12,2024-03,1
3/21/2024,paid,#887068,5.18E+12,Returning,,0,Texas,77098,2021-W24,2021-06,0
3/21/2024,paid,#887239,6.99E+12,Returning,SQ1726938,0,Louisiana,70003,2023-W45,2023-11,1
3/21/2024,paid,#887067,7.11E+12,Returning,SQ8862610,0,New York,10580,2023-W52,2023-12,1
3/21/2024,paid,#887025,6.40E+12,Returning,SQ1726938,0,Illinois,60647,2022-W51,2022-12,1
3/21/2024,paid,#887204,7.10E+12,Returning,SQ9178530,0,Arizona,85131,2023-W51,2023-12,1
3/21/2024,paid,#887624,7.34E+12,First-time,SQ9178530,329.94,New York,10007,2024-W12,2024-03,1
3/21/2024,paid,#887587,7.34E+12,First-time,BB-RainbowFields,0,Georgia,30815-6650,2024-W12,2024-03,1
3/21/2024,paid,#887621,7.33E+12,Returning,SQ3100795,69.99,California,95037,2024-W11,2024-03,1
3/21/2024,paid,#887575,7.34E+12,First-time,,0,Florida,32968,2024-W12,2024-03,0
3/21/2024,paid,#886876,6.88E+12,Returning,,0,New Mexico,88240,2023-W38,2023-09,0
3/21/2024,paid,#887626,7.34E+12,First-time,BB015-24,47.99,Idaho,83713,2024-W12,2024-03,1
3/21/2024,paid,#886856,3.61E+12,Returning,SQ9178530,269.94,Pennsylvania,16214,2021-W05,2021-02,1
3/21/2024,paid,#887205,5.46E+12,Returning,SQ8862610,0,Arizona,85260,2021-W50,2021-12,1
3/21/2024,paid,#887598,7.23E+12,Returning,,0,Arizona,85364,2024-W06,2024-02,0
3/21/2024,paid,#887272,7.10E+12,Returning,SQ9178530,0,Tennessee,38401,2023-W51,2023-12,1
3/21/2024,paid,#887223,7.19E+12,Returning,SQ1726938,0,Delaware,19707,2024-W04,2024-01,1
3/21/2024,paid,#886989,3.62E+12,Returning,SQ9178530,0,California,96003,2021-W05,2021-02,1
3/21/2024,paid,#887147,7.17E+12,Returning,SQ1726938,0,Washington,98272,2024-W03,2024-01,1
3/21/2024,paid,#887053,7.08E+12,Returning,SQ1726938,0,New York,10918,2023-W50,2023-12,1
3/21/2024,paid,#887329,7.10E+12,Returning,SQBRM24,0,Texas,76020,2023-W51,2023-12,1
3/21/2024,paid,#887364,7.25E+12,Returning,,0,Virginia,23112,2024-W08,2024-02,0
3/21/2024,paid,#887403,5.42E+12,Returning,,0,Maryland,20904,2021-W47,2021-11,0
3/21/2024,paid,#887558,7.10E+12,Returning,,0,New York,11552,2023-W52,2023-12,0
3/21/2024,paid,#887117,7.03E+12,Returning,,0,Florida,33827,2023-W48,2023-11,0
3/21/2024,paid,#887340,7.10E+12,Returning,,0,California,92620,2023-W51,2023-12,0
3/21/2024,paid,#887125,2.85E+12,Returning,SQ9178530,0,Massachusetts,2492,2020-W05,2020-01,1
3/21/2024,paid,#887333,7.10E+12,Returning,SQ9178530,0,Virginia,22841,2023-W51,2023-12,1
3/21/2024,paid,#887207,6.39E+12,Returning,SQ8862610,0,Florida,32119,2022-W50,2022-12,1
3/21/2024,paid,#887312,7.09E+12,Returning,SQ9178530,0,Washington,99206,2023-W51,2023-12,1
3/21/2024,paid,#886926,7.34E+12,First-time,BBNYBGLA,0,New Jersey,07039-2115,2024-W12,2024-03,1
3/21/2024,paid,#886976,7.02E+12,Returning,,0,Illinois,60108,2023-W47,2023-11,0
3/21/2024,paid,#887080,5.22E+12,Returning,SQ1726938,0,Nebraska,68127,2021-W27,2021-07,1
3/21/2024,paid,#886849,7.09E+12,Returning,,0,New Jersey,8050,2023-W51,2023-12,0
3/21/2024,paid,#887372,3.47E+12,Returning,SQ9178530,0,New York,11201-3885,2020-W46,2020-11,1
3/21/2024,paid,#887445,6.38E+12,Returning,,0,Nevada,89801,2022-W49,2022-12,0
3/21/2024,paid,#887327,5.68E+12,Returning,,0,Massachusetts,2760,2022-W18,2022-05,0
3/21/2024,paid,#886816,7.10E+12,Returning,SQ9178530,179.97,Connecticut,6831,2023-W52,2023-12,1
3/21/2024,paid,#887471,7.10E+12,Returning,,0,Virginia,22301,2023-W51,2023-12,0
3/21/2024,paid,#887505,7.10E+12,Returning,SQ9178530,0,Florida,34202,2023-W51,2023-12,1
3/21/2024,paid,#886754,7.23E+12,Returning,SQ8862610,79.99,California,95401,2024-W06,2024-02,1
3/21/2024,paid,#887191,5.47E+12,Returning,SQ1726938,0,North Carolina,27410,2021-W51,2021-12,1
3/21/2024,paid,#886973,7.10E+12,Returning,SQ9178530,0,Florida,34957,2023-W51,2023-12,1
3/21/2024,paid,#886813,7.10E+12,Returning,,0,California,95033,2023-W52,2023-12,0
3/21/2024,paid,#886853,7.10E+12,Returning,SQ9178530,179.97,Illinois,60914,2023-W51,2023-12,1
3/21/2024,paid,#886867,6.84E+12,Returning,SQ1726938,69.99,West Virginia,25541,2023-W35,2023-08,1
3/21/2024,paid,#886823,1.18E+12,Returning,,0,North Carolina,27834,2018-W05,2018-02,0
3/21/2024,paid,#886743,7.34E+12,First-time,BB710-30,79.99,California,93292,2024-W12,2024-03,1
3/21/2024,paid,#887597,3.61E+12,Returning,BB716-36,89.99,California,95688,2021-W04,2021-01,1
3/21/2024,paid,#887141,5.52E+12,Returning,,0,Pennsylvania,17111,2022-W03,2022-01,0
3/21/2024,paid,#887286,7.20E+12,Returning,SQ9178530,0,Florida,32040,2024-W04,2024-01,1
3/21/2024,paid,#886797,5.60E+12,Returning,SQ1726938,584.88,Oregon,97032,2022-W11,2022-03,1
3/21/2024,paid,#886857,5.47E+12,Returning,SQ9178530,134.97,Illinois,62234,2021-W52,2021-12,1
3/21/2024,paid,#886907,7.34E+12,First-time,BB-RainbowFields,0,Washington,98021-9261,2024-W12,2024-03,1
3/21/2024,paid,#887026,6.73E+12,Returning,,0,New York,11762,2023-W25,2023-06,0
3/21/2024,paid,#887343,7.01E+12,Returning,,0,Ohio,44056,2023-W47,2023-11,0
3/21/2024,paid,#887057,5.46E+12,Returning,,0,Missouri,63304,2021-W50,2021-12,0
3/21/2024,paid,#887336,5.41E+12,Returning,,0,Florida,34113,2021-W46,2021-11,0
3/21/2024,paid,#887270,5.47E+12,Returning,SQ1726938,0,Illinois,60613,2021-W51,2021-12,1
3/21/2024,paid,#887349,5.46E+12,Returning,,0,Illinois,60045,2021-W50,2021-12,0
3/21/2024,paid,#886908,6.89E+12,Returning,,0,Georgia,30350,2023-W39,2023-09,0
3/21/2024,paid,#887609,7.34E+12,First-time,BB1151-29,69.99,Florida,32566,2024-W12,2024-03,1
3/21/2024,paid,#887161,5.61E+12,Returning,,0,Tennessee,37064,2022-W12,2022-03,0
3/21/2024,paid,#887128,6.39E+12,Returning,BBNYBGLA,0,Florida,33324,2022-W50,2022-12,1
3/21/2024,paid,#887244,3.53E+12,Returning,,0,Minnesota,55042,2020-W50,2020-12,0
3/21/2024,paid,#887159,7.09E+12,Returning,,0,New York,10710,2023-W51,2023-12,0
3/21/2024,paid,#887030,7.10E+12,Returning,SQ1726938,0,Missouri,63141,2023-W52,2023-12,1
3/21/2024,paid,#887017,5.23E+12,Returning,SQ9178530,0,California,92139,2021-W29,2021-07,1
3/21/2024,paid,#887467,7.27E+12,Returning,,0,Illinois,61611,2024-W08,2024-02,0
3/21/2024,paid,#886980,7.08E+12,Returning,SQ8862610,0,New York,12116,2023-W50,2023-12,1
3/21/2024,paid,#887033,7.10E+12,Returning,SQ9178530,0,Minnesota,55105,2023-W51,2023-12,1
3/21/2024,paid,#887407,7.26E+12,Returning,SQ9178530,0,Vermont,5677,2024-W08,2024-02,1
3/21/2024,paid,#886835,5.76E+12,Returning,SQ1726938,49.99,Florida,33411,2022-W25,2022-06,1
3/21/2024,paid,#887523,7.28E+12,Returning,,0,Florida,32163,2024-W09,2024-02,0
3/21/2024,paid,#887035,6.40E+12,Returning,,0,Ohio,44111,2022-W51,2022-12,0
3/21/2024,paid,#887082,7.03E+12,Returning,,0,Massachusetts,2026,2023-W48,2023-11,0
3/21/2024,paid,#887559,7.10E+12,Returning,SQ9178530,0,South Carolina,29926,2023-W52,2023-12,1
3/21/2024,paid,#886837,6.85E+12,Returning,SQ9178530,359.94,Illinois,60614,2023-W35,2023-08,1
3/21/2024,paid,#887412,3.53E+12,Returning,SQ8862610,0,Massachusetts,02379-1414,2020-W50,2020-12,1
3/21/2024,paid,#887162,7.10E+12,Returning,SQ9178530,0,Arizona,85296,2023-W51,2023-12,1
3/21/2024,paid,#887448,7.09E+12,Returning,SQ9178530,0,New York,14450,2023-W51,2023-12,1
3/21/2024,paid,#886838,7.11E+12,Returning,,0,Florida,34135,2023-W52,2023-12,0
3/21/2024,paid,#886941,6.35E+12,Returning,SQ1726938,0,New Jersey,8822,2022-W47,2022-11,1
3/21/2024,paid,#886863,3.55E+12,Returning,SQ9178530,179.97,Massachusetts,1970,2023-W51,2023-12,1
3/21/2024,paid,#887015,7.10E+12,Returning,,0,Washington,98225,2023-W51,2023-12,0
3/21/2024,paid,#887361,7.10E+12,Returning,,0,Texas,77441,2023-W51,2023-12,0
3/21/2024,paid,#887423,6.40E+12,Returning,SQ1726938,0,Florida,33410,2022-W51,2022-12,1
3/21/2024,paid,#887323,7.09E+12,Returning,,0,Pennsylvania,19002,2023-W51,2023-12,0
3/21/2024,paid,#886972,6.40E+12,Returning,,0,Florida,32904,2022-W51,2022-12,0
3/21/2024,paid,#886960,3.51E+12,Returning,SQ9178530,0,Illinois,61465,2020-W49,2020-11,1
3/21/2024,paid,#887497,7.28E+12,Returning,,0,New York,11791,2024-W08,2024-02,0
3/21/2024,paid,#886986,7.08E+12,Returning,,0,Virginia,20110,2023-W50,2023-12,0
3/21/2024,paid,#887537,7.10E+12,Returning,SQ9178530,0,California,93727,2023-W51,2023-12,1
3/21/2024,paid,#887350,5.45E+12,Returning,SQ1726938,0,Georgia,31411,2021-W49,2021-12,1
3/21/2024,paid,#887158,6.97E+12,Returning,,0,Tennessee,37076,2023-W44,2023-10,0
3/21/2024,paid,#887014,3.54E+12,Returning,SQ9178530,0,Virginia,22443,2020-W51,2020-12,1
3/21/2024,paid,#887172,3.53E+12,Returning,SQ9178530,0,Pennsylvania,19518,2020-W50,2020-12,1
3/21/2024,paid,#887314,7.01E+12,Returning,,0,Florida,32571,2023-W47,2023-11,0
3/21/2024,paid,#887146,3.48E+12,Returning,SQ9178530,0,Texas,75287,2020-W47,2020-11,1
3/21/2024,paid,#887496,7.07E+12,Returning,,0,Colorado,80401,2023-W50,2023-12,0
3/21/2024,paid,#887177,6.94E+12,Returning,,0,California,90403,2023-W42,2023-10,0
3/21/2024,paid,#887534,1.18E+12,Returning,,0,New York,11050,2018-W12,2018-03,0
3/21/2024,paid,#887408,7.02E+12,Returning,,0,Wisconsin,53213,2023-W47,2023-11,0
3/21/2024,paid,#887419,6.55E+12,Returning,,0,Ohio,44240,2023-W13,2023-03,0
3/21/2024,paid,#886787,7.09E+12,Returning,,0,California,93004,2023-W51,2023-12,0
3/21/2024,paid,#886904,7.34E+12,First-time,BloomsyPR1:2024-04-01T00:00:00.000Z,0,New York,10583-6118,2024-W12,2024-03,1
3/21/2024,paid,#887273,6.37E+12,Returning,,0,Massachusetts,1824,2022-W48,2022-12,0
3/21/2024,paid,#887494,7.10E+12,Returning,SQ1726938,0,Ohio,43081,2023-W52,2023-12,1
3/21/2024,paid,#887308,5.30E+12,Returning,,0,New York,10069,2021-W37,2021-09,0
3/21/2024,paid,#887384,7.07E+12,Returning,,0,Georgia,30022,2023-W50,2023-12,0
3/21/2024,paid,#886749,6.37E+12,Returning,,0,Virginia,24502,2022-W48,2022-11,0
3/21/2024,paid,#887439,3.55E+12,Returning,,0,California,92056,2020-W52,2020-12,0
3/21/2024,paid,#887409,7.09E+12,Returning,SQ1726938,0,Maryland,21663,2023-W51,2023-12,1
3/21/2024,paid,#887468,5.40E+12,Returning,SQ8862610,0,Florida,32034,2021-W45,2021-11,1
3/21/2024,paid,#887078,6.39E+12,Returning,SQ9178530,0,Pennsylvania,19403,2022-W50,2022-12,1
3/21/2024,paid,#886759,3.55E+12,Returning,SQ9178530,59.99,Colorado,80134,2020-W51,2020-12,1
3/21/2024,paid,#887326,6.39E+12,Returning,,0,Massachusetts,2643,2022-W50,2022-12,0
3/21/2024,paid,#887209,7.05E+12,Returning,SQ1726938,0,Florida,33455,2023-W49,2023-12,1
3/21/2024,paid,#886992,7.08E+12,Returning,SQ8862610,0,New York,11716,2023-W50,2023-12,1
3/21/2024,paid,#886953,5.47E+12,Returning,BBNYBGLA,0,Pennsylvania,19047,2021-W51,2021-12,1
3/21/2024,paid,#886949,7.10E+12,Returning,,0,Nevada,89506,2023-W52,2023-12,0
3/21/2024,paid,#887395,7.10E+12,Returning,,0,New Jersey,7054,2023-W51,2023-12,0
3/21/2024,paid,#887148,7.05E+12,Returning,SQ9178530,0,New York,14519,2023-W48,2023-12,1
3/21/2024,paid,#887375,7.25E+12,Returning,,0,Wisconsin,53705,2024-W08,2024-02,0
3/21/2024,paid,#886987,7.03E+12,Returning,,0,Florida,32778,2023-W47,2023-11,0
3/21/2024,paid,#886866,7.10E+12,Returning,SQ9178530,179.97,New York,10533,2023-W51,2023-12,1
3/21/2024,paid,#886868,6.74E+12,Returning,,0,New York,10025,2023-W26,2023-07,0
3/21/2024,paid,#887173,5.73E+12,Returning,SQ8862610,0,North Carolina,27703,2022-W22,2022-06,1
3/21/2024,paid,#887230,6.39E+12,Returning,SQ9178530,0,California,94536,2022-W50,2022-12,1
3/21/2024,paid,#886997,6.52E+12,Returning,,0,Texas,78070,2023-W10,2023-03,0
3/21/2024,paid,#887052,6.35E+12,Returning,,0,Minnesota,55386,2022-W47,2022-11,0
3/21/2024,paid,#887289,7.06E+12,Returning,SQ1726938,0,Florida,33884,2023-W49,2023-12,1
3/21/2024,paid,#887551,7.10E+12,Returning,,0,North Carolina,28078,2023-W51,2023-12,0
3/21/2024,paid,#887604,7.34E+12,First-time,,0,New York,10577,2024-W12,2024-03,0
3/21/2024,paid,#887481,7.10E+12,Returning,SQ1726938,0,Florida,34482,2023-W51,2023-12,1
3/21/2024,paid,#887003,6.40E+12,Returning,,0,Connecticut,6378,2022-W51,2022-12,0
3/21/2024,paid,#887576,7.34E+12,First-time,BB671-25,64.99,Louisiana,70301,2024-W12,2024-03,1
3/21/2024,paid,#886950,6.38E+12,Returning,,0,Maryland,21042,2022-W49,2022-12,0
3/21/2024,paid,#887606,7.34E+12,First-time,,0,Maine,3908,2024-W12,2024-03,0
3/21/2024,paid,#887190,6.17E+12,Returning,BB-Tropical,0,Pennsylvania,19380,2022-W34,2022-08,1
3/21/2024,paid,#887212,6.95E+12,Returning,,0,Maryland,21093,2023-W43,2023-10,0
3/21/2024,paid,#887047,7.03E+12,Returning,,0,Wisconsin,54016,2023-W48,2023-11,0
3/21/2024,paid,#886833,5.45E+12,Returning,,0,Arkansas,71730,2021-W49,2021-12,0
3/21/2024,paid,#887168,5.47E+12,Returning,SQ8862610,0,Massachusetts,1944,2021-W51,2021-12,1
3/21/2024,paid,#886852,5.45E+12,Returning,SQ1726938,49.99,Florida,33036-4016,2021-W49,2021-12,1
3/21/2024,paid,#886943,7.07E+12,Returning,SQ9178530,0,New York,13339,2023-W50,2023-12,1
3/21/2024,paid,#887031,5.27E+12,Returning,SQ9178530,0,California,93422,2021-W34,2021-08,1
3/21/2024,paid,#886995,5.62E+12,Returning,,0,North Dakota,58503,2022-W13,2022-03,0
3/21/2024,paid,#886855,5.60E+12,Returning,SQ8862610,54.99,California,94605,2022-W11,2022-03,1
3/21/2024,paid,#887389,7.07E+12,Returning,SQ9178530,0,West Virginia,26062,2023-W50,2023-12,1
3/21/2024,paid,#887051,7.10E+12,Returning,SQ9178530,0,Louisiana,70447,2023-W51,2023-12,1
3/21/2024,paid,#886939,7.10E+12,Returning,BBNYBGLA,0,Connecticut,6475,2023-W52,2023-12,1
3/21/2024,paid,#887491,1.18E+12,Returning,SQ9178530,0,New York,10014,2016-W51,2016-12,1
3/21/2024,paid,#886921,3.55E+12,Returning,SQ8862610,0,Tennessee,37664,2020-W52,2020-12,1
3/21/2024,paid,#887337,6.35E+12,Returning,SQBRM24,0,New York,10507,2022-W47,2022-11,1
3/21/2024,paid,#886899,5.46E+12,Returning,SQ1726938,209.97,Washington,98225,2021-W51,2021-12,1
3/21/2024,paid,#887619,6.05E+12,Returning,BB721-27,79.99,South Carolina,29464,2022-W31,2022-08,1
